año,Estacion,semana epidemiologica,"AVERAGE de Temp, M","AVERAGE de Temp, m",AVERAGE de Precip,AVERAGE de Hum
2023,MARCOS JUÁREZ_Córdoba,34,"19,59","5,36","0,00","66,71"
2023,MARCOS JUÁREZ_Córdoba,35,"22,34","5,39","7,41","64,00"
2023,MARCOS JUÁREZ_Córdoba,36,"20,04","5,06","0,00","72,43"
2023,MARCOS JUÁREZ_Córdoba,37,"24,49","7,90","0,00","50,43"
2023,MARCOS JUÁREZ_Córdoba,38,"23,21","10,07","0,00","73,71"
2023,MARCOS JUÁREZ_Córdoba,39,"24,26","7,26","0,00","51,57"
2023,MARCOS JUÁREZ_Córdoba,40,"26,27","7,17","0,43","54,14"
2023,MARCOS JUÁREZ_Córdoba,41,"27,21","7,49","0,36","51,00"
2023,MARCOS JUÁREZ_Córdoba,42,"28,67","14,11","5,50","59,14"
2023,MARCOS JUÁREZ_Córdoba,43,"26,27","14,00","6,93","76,14"
2023,MARCOS JUÁREZ_Córdoba,44,"20,10","8,39","11,37","75,57"
2023,MARCOS JUÁREZ_Córdoba,45,"29,14","14,14","0,57","59,29"
2023,MARCOS JUÁREZ_Córdoba,46,"27,20","12,79","2,79","61,71"
2023,MARCOS JUÁREZ_Córdoba,47,"32,53","16,30","0,00","58,29"
2023,MARCOS JUÁREZ_Córdoba,48,"30,73","17,14","1,73","67,71"
2023,MARCOS JUÁREZ_Córdoba,49,"26,26","14,21","2,46","71,14"
2023,MARCOS JUÁREZ_Córdoba,50,"31,56","19,13","17,80","79,43"
2023,MARCOS JUÁREZ_Córdoba,51,"26,83","16,84","5,64","82,57"
2023,MARCOS JUÁREZ_Córdoba,52,"29,97","16,71","1,00","69,75"
2023,MERLO_Buenos Aires,1,,"19,41","0,00","55,57"
2023,MERLO_Buenos Aires,2,,"18,44","0,00","56,43"
2023,MERLO_Buenos Aires,3,,"22,07","4,00","58,29"
2023,MERLO_Buenos Aires,4,,"20,29","3,43","67,57"
2023,MERLO_Buenos Aires,5,,"18,59","0,86","66,29"
2023,MERLO_Buenos Aires,6,,"22,89","0,00","48,14"
2023,MERLO_Buenos Aires,7,,"13,54","2,21","57,14"
2023,MERLO_Buenos Aires,8,,"16,96","1,00","57,43"
2023,MERLO_Buenos Aires,9,,"22,57","0,00","52,00"
2023,MERLO_Buenos Aires,10,,"23,28","0,00","57,86"
2023,MERLO_Buenos Aires,11,,"23,63","1,00","68,57"
2023,MERLO_Buenos Aires,12,,"17,89","1,00","70,71"
2023,MERLO_Buenos Aires,13,,"13,89","2,73","67,57"
2023,MERLO_Buenos Aires,14,,"14,74","0,00","71,29"
2023,MERLO_Buenos Aires,15,,"11,37","0,07","67,00"
2023,MERLO_Buenos Aires,16,,"9,83","2,29","69,71"
2023,MERLO_Buenos Aires,17,,"15,13","1,14","75,43"
2023,MERLO_Buenos Aires,18,,"9,16","2,00","71,29"
2023,MERLO_Buenos Aires,19,,"9,21","0,00","73,71"
2023,MERLO_Buenos Aires,20,,"10,79","7,46","76,71"
2023,MERLO_Buenos Aires,21,,"13,13","14,71","80,00"
2023,MERLO_Buenos Aires,22,,"10,29","0,00","76,43"
2023,MERLO_Buenos Aires,23,,"9,24","0,00","71,57"
2023,MERLO_Buenos Aires,24,,"0,91","0,00","70,29"
2023,MERLO_Buenos Aires,25,,"7,47","0,00","85,14"
2023,MERLO_Buenos Aires,26,,"7,40","0,00","74,57"
2023,MERLO_Buenos Aires,27,,"11,47","2,00","78,43"
2023,MERLO_Buenos Aires,28,,"5,34","4,71","77,71"
2023,MERLO_Buenos Aires,29,,"5,74","0,00","70,71"
2023,MERLO_Buenos Aires,30,,"7,50","0,14","74,71"
2023,MERLO_Buenos Aires,31,,"9,61","0,00","70,86"
2023,MERLO_Buenos Aires,32,,"4,74","0,00","64,29"
2023,MERLO_Buenos Aires,33,"17,12","10,21","8,71","62,86"
2023,MERLO_Buenos Aires,34,"16,00","6,13","2,29","63,29"
2023,MERLO_Buenos Aires,35,"18,04","6,87","6,57","63,86"
2023,MERLO_Buenos Aires,36,"16,26","7,19","0,71","72,00"
2023,MERLO_Buenos Aires,37,"20,80","10,84","0,00","59,29"
2023,MERLO_Buenos Aires,38,"17,67","10,43","0,00","76,43"
2023,MERLO_Buenos Aires,39,"18,96","7,37","0,00","65,71"
2023,MERLO_Buenos Aires,40,"22,87","9,86","0,00","55,57"
2023,MERLO_Buenos Aires,41,"23,54","9,93","1,00","55,86"
2023,MERLO_Buenos Aires,42,"23,86","13,06","0,00","65,29"
2023,MERLO_Buenos Aires,43,"24,27","13,76","4,29","66,00"
2023,MERLO_Buenos Aires,44,"19,17","9,64","5,36","70,71"
2023,MERLO_Buenos Aires,45,"25,39","14,89","10,29","63,43"
2023,MERLO_Buenos Aires,46,"25,69","13,31","0,29","56,71"
2023,MERLO_Buenos Aires,47,"28,49","15,50","0,00","54,00"
2023,MERLO_Buenos Aires,48,"29,47","17,03","4,79","66,71"
2023,MERLO_Buenos Aires,49,"25,14","14,93","4,21","70,57"
2023,MERLO_Buenos Aires,50,"31,63","21,06","8,00","70,43"
2023,MERLO_Buenos Aires,51,"26,73","16,49","2,79","69,71"
2023,MERLO_Buenos Aires,52,"28,16","16,28","2,19","58,88"
2023,MORÓN_Buenos Aires,1,"32,44","19,56","0,00","52,43"
2023,MORÓN_Buenos Aires,2,"32,33","19,47","0,00","54,71"
2023,MORÓN_Buenos Aires,3,"34,10","22,53","3,14","59,00"
2023,MORÓN_Buenos Aires,4,"32,54","20,77","3,29","64,14"
2023,MORÓN_Buenos Aires,5,"29,29","19,21","0,86","67,29"
2023,MORÓN_Buenos Aires,6,"36,66","23,83","0,14","50,29"
2023,MORÓN_Buenos Aires,7,"28,07","14,34","1,57","63,43"
2023,MORÓN_Buenos Aires,8,"31,63","18,13","0,00","58,57"
2023,MORÓN_Buenos Aires,9,"35,81","22,96","0,00","53,43"
2023,MORÓN_Buenos Aires,10,"36,01","24,73","0,00","58,57"
2023,MORÓN_Buenos Aires,11,"33,70","24,54","1,43","69,43"
2023,MORÓN_Buenos Aires,12,"27,19","18,36","1,57","66,14"
2023,MORÓN_Buenos Aires,13,"25,16","14,37","2,81","63,00"
2023,MORÓN_Buenos Aires,14,"25,46","15,59","0,00","72,71"
2023,MORÓN_Buenos Aires,15,"23,43","12,10","1,00","68,57"
2023,MORÓN_Buenos Aires,16,"21,23","10,27","1,40","72,86"
2023,MORÓN_Buenos Aires,17,"25,46","15,31","1,64","78,43"
2023,MORÓN_Buenos Aires,18,"20,54","9,29","3,00","75,29"
2023,MORÓN_Buenos Aires,19,"20,43","9,37","0,00","76,29"
2023,MORÓN_Buenos Aires,20,"21,56","11,81","7,29","78,57"
2023,MORÓN_Buenos Aires,21,"19,26","12,70","15,43","84,86"
2023,MORÓN_Buenos Aires,22,"20,14","10,46","0,00","80,71"
2023,MORÓN_Buenos Aires,23,"18,43","9,44","0,00","73,57"
2023,MORÓN_Buenos Aires,24,"13,94","1,06","0,00","74,29"
2023,MORÓN_Buenos Aires,25,"14,89","7,56","0,00","88,00"
2023,MORÓN_Buenos Aires,26,"17,23","6,59","0,00","76,29"
2023,MORÓN_Buenos Aires,27,"18,47","11,99","2,01","80,14"
2023,MORÓN_Buenos Aires,28,"11,96","5,81","4,00","81,14"
2023,MORÓN_Buenos Aires,29,"17,09","5,97","0,00","72,00"
2023,MORÓN_Buenos Aires,30,"15,39","7,39","0,57","77,71"
2023,MORÓN_Buenos Aires,31,"21,19","9,46","0,00","73,00"
2023,MORÓN_Buenos Aires,32,"15,89","5,97","0,00","64,14"
2023,MORÓN_Buenos Aires,33,"19,23","10,60","7,29","65,57"
2023,MORÓN_Buenos Aires,34,"16,01","6,17","2,71","66,86"
2023,MORÓN_Buenos Aires,35,"18,27","8,07","5,29","64,14"
2023,MORÓN_Buenos Aires,36,"16,34","8,00","0,57","75,00"
2023,MORÓN_Buenos Aires,37,"21,03","10,90","0,03","60,29"
2023,MORÓN_Buenos Aires,38,"17,46","11,19","0,00","77,43"
2023,MORÓN_Buenos Aires,39,"19,04","7,86","0,00","65,29"
2023,MORÓN_Buenos Aires,40,"22,99","10,50","0,43","56,00"
2023,MORÓN_Buenos Aires,41,"23,17","10,07","1,14","56,57"
2023,MORÓN_Buenos Aires,42,"23,56","13,99","0,43","68,86"
2023,MORÓN_Buenos Aires,43,"23,93","13,99","3,57","68,57"
2023,MORÓN_Buenos Aires,44,"19,39","10,07","5,86","74,00"
2023,MORÓN_Buenos Aires,45,"25,77","15,69","9,57","66,00"
2023,MORÓN_Buenos Aires,46,"25,24","13,50","2,00","57,00"
2023,MORÓN_Buenos Aires,47,"28,83","16,33","0,14","56,14"
2023,MORÓN_Buenos Aires,48,"30,31","17,70","4,71","70,29"
2023,MORÓN_Buenos Aires,49,"25,04","15,00","4,33","73,86"
2023,MORÓN_Buenos Aires,50,"31,26","21,20","7,57","74,43"
2023,MORÓN_Buenos Aires,51,"26,46","16,60","2,57","71,57"
2023,MORÓN_Buenos Aires,52,"28,38","16,49","2,75","61,75"
2023,OBERÁ_Misiones,1,"33,12","19,92","0,00","60,50"
2023,OBERÁ_Misiones,2,"31,29","20,05","11,17","72,83"
2023,OBERÁ_Misiones,3,"35,58","22,05","0,00","65,17"
2023,OBERÁ_Misiones,4,"36,58","23,13","0,25","61,83"
2023,OBERÁ_Misiones,5,"33,50","21,50","0,00","76,00"
2023,OBERÁ_Misiones,6,,,,
2023,OBERÁ_Misiones,7,,,,
2023,OBERÁ_Misiones,8,,,"0,00",
2023,OBERÁ_Misiones,9,"30,42","20,67","1,50","72,83"
2023,OBERÁ_Misiones,10,"33,50","20,50","1,67","73,00"
2023,OBERÁ_Misiones,11,"34,00","22,70","5,20","79,50"
2023,OBERÁ_Misiones,12,"35,17","22,50","0,00","66,83"
2023,OBERÁ_Misiones,13,"31,17","18,00","11,33","73,33"
2023,OBERÁ_Misiones,14,"27,77","17,47","2,67","84,17"
2023,OBERÁ_Misiones,15,"28,63","18,43","4,33","80,50"
2023,OBERÁ_Misiones,16,"24,25","12,72","0,00","75,83"
2023,OBERÁ_Misiones,17,"25,58","15,80","7,00","81,83"
2023,OBERÁ_Misiones,18,"23,47","18,60","15,17","93,17"
2023,OBERÁ_Misiones,19,"22,77","11,50","0,00","80,17"
2023,OBERÁ_Misiones,20,"28,33","12,58","0,00","76,33"
2023,OBERÁ_Misiones,21,"28,88","16,67","8,67","75,00"
2023,OBERÁ_Misiones,22,"24,97","13,25","1,33","84,17"
2023,OBERÁ_Misiones,23,"27,67","15,83","0,00","74,00"
2023,OBERÁ_Misiones,24,"17,28","8,82","3,33","91,67"
2023,OBERÁ_Misiones,25,"23,25","14,13","4,00","85,50"
2023,OBERÁ_Misiones,26,"24,80","14,60","0,17","82,67"
2023,OBERÁ_Misiones,27,"24,80","16,05","3,17","79,80"
2023,OBERÁ_Misiones,28,"22,50","13,53","15,33","88,00"
2023,OBERÁ_Misiones,29,"22,63","11,08","0,00","75,17"
2023,OBERÁ_Misiones,30,"23,63","14,35","1,67","83,17"
2023,OBERÁ_Misiones,31,"31,38","16,75","0,00","69,83"
2023,OBERÁ_Misiones,32,"24,00","14,92","19,83","83,17"
2023,OBERÁ_Misiones,33,"27,60","13,88","5,83","73,33"
2023,OBERÁ_Misiones,34,"26,63","15,10","0,00","70,17"
2023,OBERÁ_Misiones,35,"25,13","12,80","21,67","76,67"
2023,OBERÁ_Misiones,36,"24,20","14,90","12,33","91,75"
2023,OBERÁ_Misiones,37,"26,10","14,50","16,00","77,00"
2023,OBERÁ_Misiones,38,"33,77","22,63","13,33","75,00"
2023,OBERÁ_Misiones,39,"28,50","15,10","0,83","75,67"
2023,OBERÁ_Misiones,40,"24,38","14,60","27,17","85,80"
2023,OBERÁ_Misiones,41,"24,08","13,88","2,67","76,83"
2023,OBERÁ_Misiones,42,"27,47","17,80","43,83","85,00"
2023,OBERÁ_Misiones,43,"25,67","18,07","33,67","87,50"
2023,OBERÁ_Misiones,44,"26,30","16,07","14,17","85,67"
2023,OBERÁ_Misiones,45,"31,56","21,12","16,67","69,40"
2023,OBERÁ_Misiones,46,"26,97","18,70","36,83","94,40"
2023,OBERÁ_Misiones,47,"29,50","18,67","11,67","74,50"
2023,OBERÁ_Misiones,48,"32,67","20,80","13,33","77,83"
2023,OBERÁ_Misiones,49,"29,40","19,80","15,33","84,80"
2023,OBERÁ_Misiones,50,"34,25","22,57","0,00","63,67"
2023,OBERÁ_Misiones,51,"32,75","22,13","14,67","79,17"
2023,OBERÁ_Misiones,52,"30,90","18,47","7,71","81,17"
2023,OLAVARRÍA_Buenos Aires,1,"31,39","14,50","0,00","47,29"
2023,OLAVARRÍA_Buenos Aires,2,"30,50","14,09","0,57","50,00"
2023,OLAVARRÍA_Buenos Aires,3,"31,07","18,24","6,07","64,14"
2023,OLAVARRÍA_Buenos Aires,4,"30,41","16,87","2,00","65,14"
2023,OLAVARRÍA_Buenos Aires,5,"27,49","15,83","6,94","72,71"
2023,OLAVARRÍA_Buenos Aires,6,"33,29","18,20","5,76","65,86"
2023,OLAVARRÍA_Buenos Aires,7,"24,34","8,87","0,07","61,14"
2023,OLAVARRÍA_Buenos Aires,8,"29,83","11,91","1,14","62,00"
2023,OLAVARRÍA_Buenos Aires,9,"32,83","15,44","0,29","60,43"
2023,OLAVARRÍA_Buenos Aires,10,"31,86","17,51","4,64","67,86"
2023,OLAVARRÍA_Buenos Aires,11,"28,51","18,19","14,07","80,14"
2023,OLAVARRÍA_Buenos Aires,12,"25,24","12,94","0,00","71,71"
2023,OLAVARRÍA_Buenos Aires,13,"22,96","7,86","1,00","65,14"
2023,OLAVARRÍA_Buenos Aires,14,"24,61","10,76","0,00","76,71"
2023,OLAVARRÍA_Buenos Aires,15,"19,34","7,11","1,01","73,43"
2023,OLAVARRÍA_Buenos Aires,16,"19,43","7,31","1,24","77,14"
2023,OLAVARRÍA_Buenos Aires,17,"23,64","9,07","0,29","77,57"
2023,OLAVARRÍA_Buenos Aires,18,"19,10","4,94","2,17","70,86"
2023,OLAVARRÍA_Buenos Aires,19,"18,94","6,00","0,00","77,43"
2023,OLAVARRÍA_Buenos Aires,20,"19,49","6,59","5,73","79,57"
2023,OLAVARRÍA_Buenos Aires,21,"16,26","8,81","8,09","84,57"
2023,OLAVARRÍA_Buenos Aires,22,"16,74","5,09","2,67","82,86"
2023,OLAVARRÍA_Buenos Aires,23,"15,63","3,17","0,00","74,14"
2023,OLAVARRÍA_Buenos Aires,24,"12,29","-2,27","0,04","73,71"
2023,OLAVARRÍA_Buenos Aires,25,"12,77","5,39","1,80","86,86"
2023,OLAVARRÍA_Buenos Aires,26,"14,26","2,39","1,84","79,71"
2023,OLAVARRÍA_Buenos Aires,27,"14,20","6,87","8,33","83,57"
2023,OLAVARRÍA_Buenos Aires,28,"9,90","0,79","0,21","79,57"
2023,OLAVARRÍA_Buenos Aires,29,"12,30","1,87","3,43","77,57"
2023,OLAVARRÍA_Buenos Aires,30,"12,84","3,37","0,04","82,71"
2023,OLAVARRÍA_Buenos Aires,31,"17,81","3,49","0,00","63,43"
2023,OLAVARRÍA_Buenos Aires,32,"13,56","1,56","0,57","69,86"
2023,OLAVARRÍA_Buenos Aires,33,"15,99","5,33","2,53","71,29"
2023,OLAVARRÍA_Buenos Aires,34,"14,11","1,14","0,50","68,29"
2023,OLAVARRÍA_Buenos Aires,35,"16,03","3,84","0,03","64,57"
2023,OLAVARRÍA_Buenos Aires,36,"15,43","3,81","4,50","68,71"
2023,OLAVARRÍA_Buenos Aires,37,"18,29","5,43","5,61","61,00"
2023,OLAVARRÍA_Buenos Aires,38,"17,06","5,79","0,07","70,57"
2023,OLAVARRÍA_Buenos Aires,39,"18,10","3,69","0,71","66,71"
2023,OLAVARRÍA_Buenos Aires,40,"20,76","5,16","0,86","57,29"
2023,OLAVARRÍA_Buenos Aires,41,"21,09","5,56","1,71","53,57"
2023,OLAVARRÍA_Buenos Aires,42,"21,90","8,66","7,79","69,43"
2023,OLAVARRÍA_Buenos Aires,43,"22,23","9,63","5,76","68,00"
2023,OLAVARRÍA_Buenos Aires,44,"18,24","6,44","2,71","62,71"
2023,OLAVARRÍA_Buenos Aires,45,"23,26","9,27","3,67","65,43"
2023,OLAVARRÍA_Buenos Aires,46,"22,83","7,84","2,00","59,57"
2023,OLAVARRÍA_Buenos Aires,47,"27,86","9,09","0,00","50,14"
2023,OLAVARRÍA_Buenos Aires,48,"27,74","14,01","14,00","68,57"
2023,OLAVARRÍA_Buenos Aires,49,"22,69","11,74","3,07","77,00"
2023,OLAVARRÍA_Buenos Aires,50,"28,93","14,87","23,34","71,71"
2023,OLAVARRÍA_Buenos Aires,51,"25,39","12,69","7,59","72,86"
2023,OLAVARRÍA_Buenos Aires,52,"26,33","13,19","5,63","64,13"
2023,PRESIDENTE ROQUE SÁENZ PEÑA_Córdoba,1,"34,19","15,61","1,14","48,86"
2023,PRESIDENTE ROQUE SÁENZ PEÑA_Córdoba,2,"33,40","16,71","2,86","55,86"
2023,PRESIDENTE ROQUE SÁENZ PEÑA_Córdoba,3,"32,46","19,13","4,71","66,71"
2023,PRESIDENTE ROQUE SÁENZ PEÑA_Córdoba,4,"31,79","18,70","10,76","71,86"
2023,PRESIDENTE ROQUE SÁENZ PEÑA_Córdoba,5,"29,81","17,14","7,71","76,71"
2023,PRESIDENTE ROQUE SÁENZ PEÑA_Córdoba,6,"35,87","18,26","2,14","67,43"
2023,PRESIDENTE ROQUE SÁENZ PEÑA_Córdoba,7,"26,30","11,49","0,00","58,86"
2023,PRESIDENTE ROQUE SÁENZ PEÑA_Córdoba,8,"31,06","13,84","0,00","61,00"
2023,PRESIDENTE ROQUE SÁENZ PEÑA_Córdoba,9,"36,33","16,77","0,00","57,29"
2023,PRESIDENTE ROQUE SÁENZ PEÑA_Córdoba,10,"35,29","17,50","1,43","63,43"
2023,PRESIDENTE ROQUE SÁENZ PEÑA_Córdoba,11,"33,01","18,93","4,49","72,00"
2023,PRESIDENTE ROQUE SÁENZ PEÑA_Córdoba,12,"25,11","16,66","4,71","82,57"
2023,PRESIDENTE ROQUE SÁENZ PEÑA_Córdoba,13,"26,26","12,06","0,09","66,00"
2023,PRESIDENTE ROQUE SÁENZ PEÑA_Córdoba,14,"28,83","14,31","0,00","74,00"
2023,PRESIDENTE ROQUE SÁENZ PEÑA_Córdoba,15,"22,87","11,34","0,01","69,86"
2023,PRESIDENTE ROQUE SÁENZ PEÑA_Córdoba,16,"23,90","8,06","0,36","65,00"
2023,PRESIDENTE ROQUE SÁENZ PEÑA_Córdoba,17,"27,71","11,23","0,00","68,29"
2023,PRESIDENTE ROQUE SÁENZ PEÑA_Córdoba,18,"22,51","5,84","0,74","57,71"
2023,PRESIDENTE ROQUE SÁENZ PEÑA_Córdoba,19,"24,46","8,51","0,00","67,71"
2023,PRESIDENTE ROQUE SÁENZ PEÑA_Córdoba,20,"22,70","9,60","3,14","75,86"
2023,PRESIDENTE ROQUE SÁENZ PEÑA_Córdoba,21,"19,97","10,90","0,57","80,00"
2023,PRESIDENTE ROQUE SÁENZ PEÑA_Córdoba,22,"20,97","8,00","0,00","74,00"
2023,PRESIDENTE ROQUE SÁENZ PEÑA_Córdoba,23,"19,54","7,16","0,00","64,57"
2023,PRESIDENTE ROQUE SÁENZ PEÑA_Córdoba,24,"15,14","-2,43","0,00","66,86"
2023,PRESIDENTE ROQUE SÁENZ PEÑA_Córdoba,25,"16,80","6,44","0,07","80,57"
2023,PRESIDENTE ROQUE SÁENZ PEÑA_Córdoba,26,"19,54","3,17","0,00","63,43"
2023,PRESIDENTE ROQUE SÁENZ PEÑA_Córdoba,27,"18,84","8,96","1,14","71,43"
2023,PRESIDENTE ROQUE SÁENZ PEÑA_Córdoba,28,"11,84","3,77","3,71","80,14"
2023,PRESIDENTE ROQUE SÁENZ PEÑA_Córdoba,29,"16,41","3,53","0,00","63,71"
2023,PRESIDENTE ROQUE SÁENZ PEÑA_Córdoba,30,"18,54","3,27","0,00","67,14"
2023,PRESIDENTE ROQUE SÁENZ PEÑA_Córdoba,31,"22,99","6,63","0,00","58,43"
2023,PRESIDENTE ROQUE SÁENZ PEÑA_Córdoba,32,"18,64","2,99","0,00","52,57"
2023,PRESIDENTE ROQUE SÁENZ PEÑA_Córdoba,33,"19,19","6,66","0,63","62,71"
2023,PRESIDENTE ROQUE SÁENZ PEÑA_Córdoba,34,"16,47","5,94","0,86","71,00"
2023,PRESIDENTE ROQUE SÁENZ PEÑA_Córdoba,35,"21,20","4,74","3,76","57,71"
2023,PRESIDENTE ROQUE SÁENZ PEÑA_Córdoba,36,"18,67","6,20","0,50","66,14"
2023,PRESIDENTE ROQUE SÁENZ PEÑA_Córdoba,37,"23,10","7,04","0,00","43,14"
2023,PRESIDENTE ROQUE SÁENZ PEÑA_Córdoba,38,"21,07","8,66","0,40","65,29"
2023,PRESIDENTE ROQUE SÁENZ PEÑA_Córdoba,39,"23,81","6,90","0,34","47,29"
2023,PRESIDENTE ROQUE SÁENZ PEÑA_Córdoba,40,"25,10","7,80","1,51","49,00"
2023,PRESIDENTE ROQUE SÁENZ PEÑA_Córdoba,41,"27,24","7,83","0,00","39,00"
2023,PRESIDENTE ROQUE SÁENZ PEÑA_Córdoba,42,"26,31","11,59","11,71","55,86"
2023,PRESIDENTE ROQUE SÁENZ PEÑA_Córdoba,43,"23,70","13,01","3,21","77,00"
2023,PRESIDENTE ROQUE SÁENZ PEÑA_Córdoba,44,"20,40","8,63","3,79","63,57"
2023,PRESIDENTE ROQUE SÁENZ PEÑA_Córdoba,45,"27,89","13,06","3,26","51,57"
2023,PRESIDENTE ROQUE SÁENZ PEÑA_Córdoba,46,"26,66","11,66","0,43","44,29"
2023,PRESIDENTE ROQUE SÁENZ PEÑA_Córdoba,47,"32,66","15,69","0,01","47,14"
2023,PRESIDENTE ROQUE SÁENZ PEÑA_Córdoba,48,"30,03","16,59","3,29","65,00"
2023,PRESIDENTE ROQUE SÁENZ PEÑA_Córdoba,49,"25,90","14,21","4,11","70,14"
2023,PRESIDENTE ROQUE SÁENZ PEÑA_Córdoba,50,"32,64","19,90","16,93","71,57"
2023,PRESIDENTE ROQUE SÁENZ PEÑA_Córdoba,51,"26,39","16,33","1,97","74,86"
2023,PRESIDENTE ROQUE SÁENZ PEÑA_Córdoba,52,"29,16","16,66","1,63","61,13"
2023,PEHUAJÓ_Buenos Aires,1,"33,66","16,49","0,00","41,86"
2023,PEHUAJÓ_Buenos Aires,2,"32,84","15,84","0,86","45,57"
2023,PEHUAJÓ_Buenos Aires,3,"33,00","18,93","5,21","60,57"
2023,PEHUAJÓ_Buenos Aires,4,"32,43","18,01","3,29","60,43"
2023,PEHUAJÓ_Buenos Aires,5,"30,10","16,61","0,86","64,86"
2023,PEHUAJÓ_Buenos Aires,6,"37,23","19,70","0,57","46,43"
2023,PEHUAJÓ_Buenos Aires,7,"26,60","11,07","0,00","48,86"
2023,PEHUAJÓ_Buenos Aires,8,"32,80","12,89","0,00","48,71"
2023,PEHUAJÓ_Buenos Aires,9,"36,46","17,21","0,00","47,57"
2023,PEHUAJÓ_Buenos Aires,10,"34,91","19,31","0,09","57,00"
2023,PEHUAJÓ_Buenos Aires,11,"30,83","20,00","6,57","72,14"
2023,PEHUAJÓ_Buenos Aires,12,"27,03","14,04","0,04","66,29"
2023,PEHUAJÓ_Buenos Aires,13,"25,79","10,47","0,00","56,71"
2023,PEHUAJÓ_Buenos Aires,14,"28,29","12,81","0,00","66,57"
2023,PEHUAJÓ_Buenos Aires,15,"22,19","8,54","0,19","68,00"
2023,PEHUAJÓ_Buenos Aires,16,"22,11","8,27","0,57","65,14"
2023,PEHUAJÓ_Buenos Aires,17,"27,47","10,67","0,00","66,86"
2023,PEHUAJÓ_Buenos Aires,18,"21,29","4,93","0,40","62,29"
2023,PEHUAJÓ_Buenos Aires,19,"22,83","5,87","0,00","65,67"
2023,PEHUAJÓ_Buenos Aires,20,"21,70","7,71","4,00","76,00"
2023,PEHUAJÓ_Buenos Aires,21,"18,24","8,97","2,29","82,00"
2023,PEHUAJÓ_Buenos Aires,22,"19,46","6,91","0,00","75,43"
2023,PEHUAJÓ_Buenos Aires,23,"17,69","5,04","0,00","65,29"
2023,PEHUAJÓ_Buenos Aires,24,"14,74","-2,00","0,00","68,71"
2023,PEHUAJÓ_Buenos Aires,25,"14,51","5,70","0,86","86,14"
2023,PEHUAJÓ_Buenos Aires,26,"17,21","3,50","0,07","66,86"
2023,PEHUAJÓ_Buenos Aires,27,"17,87","6,13","0,07","76,43"
2023,PEHUAJÓ_Buenos Aires,28,"11,60","1,59","1,57","75,43"
2023,PEHUAJÓ_Buenos Aires,29,"14,84","3,76","0,00","64,57"
2023,PEHUAJÓ_Buenos Aires,30,"15,89","3,59","0,00","72,14"
2023,PEHUAJÓ_Buenos Aires,31,"21,64","2,94","0,00","55,71"
2023,PEHUAJÓ_Buenos Aires,32,"15,77","2,13","0,09","59,29"
2023,PEHUAJÓ_Buenos Aires,33,"17,39","7,01","0,91","65,29"
2023,PEHUAJÓ_Buenos Aires,34,"17,11","3,61","0,00","54,57"
2023,PEHUAJÓ_Buenos Aires,35,"19,66","5,76","2,21","51,71"
2023,PEHUAJÓ_Buenos Aires,36,"17,56","4,89","1,34","62,14"
2023,PEHUAJÓ_Buenos Aires,37,"21,57","6,00","0,00","44,29"
2023,PEHUAJÓ_Buenos Aires,38,"18,90","6,89","0,09","68,00"
2023,PEHUAJÓ_Buenos Aires,39,"22,00","3,86","0,29","48,43"
2023,PEHUAJÓ_Buenos Aires,40,"23,69","7,03","1,43","44,71"
2023,PEHUAJÓ_Buenos Aires,41,"24,81","6,94","0,31","39,86"
2023,PEHUAJÓ_Buenos Aires,42,"24,41","9,41","2,09","64,29"
2023,PEHUAJÓ_Buenos Aires,43,"24,83","11,41","3,53","64,00"
2023,PEHUAJÓ_Buenos Aires,44,"20,40","7,56","1,29","58,29"
2023,PEHUAJÓ_Buenos Aires,45,"26,59","11,29","4,93","50,86"
2023,PEHUAJÓ_Buenos Aires,46,"25,53","9,96","3,57","47,14"
2023,PEHUAJÓ_Buenos Aires,47,"31,01","12,87","0,00","40,14"
2023,PEHUAJÓ_Buenos Aires,48,"29,10","16,06","9,00","58,86"
2023,PEHUAJÓ_Buenos Aires,49,"25,87","14,40","0,14","59,86"
2023,PEHUAJÓ_Buenos Aires,50,"32,43","18,89","8,43","66,29"
2023,PEHUAJÓ_Buenos Aires,51,"26,97","15,03","9,10","67,57"
2023,PEHUAJÓ_Buenos Aires,52,"27,96","14,70","4,44","61,50"
2023,PUNTA INDIO_Buenos Aires,1,"28,93","18,50","0,00","66,40"
2023,PUNTA INDIO_Buenos Aires,2,"28,81","18,21","1,14","69,00"
2023,PUNTA INDIO_Buenos Aires,3,"30,33","20,71","1,43","71,71"
2023,PUNTA INDIO_Buenos Aires,4,"28,86","20,04","0,71","74,67"
2023,PUNTA INDIO_Buenos Aires,5,"27,37","18,66","0,29","73,14"
2023,PUNTA INDIO_Buenos Aires,6,"33,79","21,76","0,29","64,71"
2023,PUNTA INDIO_Buenos Aires,7,"25,84","13,23","0,27","66,67"
2023,PUNTA INDIO_Buenos Aires,8,"28,79","18,69","0,14","69,50"
2023,PUNTA INDIO_Buenos Aires,9,"32,30","20,80","0,00","68,14"
2023,PUNTA INDIO_Buenos Aires,10,"31,93","22,44","0,00","72,86"
2023,PUNTA INDIO_Buenos Aires,11,"30,94","22,26","6,86","81,43"
2023,PUNTA INDIO_Buenos Aires,12,"24,80","15,83","1,29","77,43"
2023,PUNTA INDIO_Buenos Aires,13,"23,80","12,91","2,14","72,83"
2023,PUNTA INDIO_Buenos Aires,14,"23,41","15,07","0,43","80,29"
